Wavelength (nm),Current (A)
350.005,3.683539619555556e-09
360.018,6.128137764111109e-09
370.028,9.014554945e-09
380.034,1.440831612777778e-08
390.036,2.5434164599999998e-08
400.035,3.972574950333334e-08
410.031,5.6717752961111086e-08
420.022,7.766823583333332e-08
430.009,9.45168828422222e-08
439.993,1.1928950863333325e-07
449.972,1.4998640430000005e-07
460.026,1.8138444796666662e-07
469.997,2.0923495052222221e-07
479.963,2.395612488333332e-07
490.005,2.684474027888888e-07
499.962,2.9479569067777766e-07
509.993,3.1940451114444444e-07
520.02,3.3963825911111106e-07
529.963,3.6034719705555537e-07
539.98,3.7436842018888874e-07
549.992,3.875642257222223e-07
559.998,3.964531021222223e-07
570.0,4.187045841444444e-07
579.995,4.257669949222223e-07
589.986,4.3387111562222207e-07
599.97,4.3947650459999985e-07
610.028,4.3426000778888916e-07
620.001,4.206980246777778e-07
629.968,4.1261476755555554e-07
640.008,4.1218774265555565e-07
649.963,4.0883773933333325e-07
659.991,3.942071204666666e-07
670.012,3.702248944e-07
680.026,3.447846232222221e-07
690.032,3.603431377999999e-07
700.032,3.628390073777779e-07
710.026,3.538892250444444e-07
720.012,3.318865330555556e-07
729.991,2.996286062777777e-07
739.964,2.579101556777777e-07
750.007,2.0560247190000001e-07
