Wavelength (nm),Power (W)
349.989,1.1252532204099998e-07
359.994,1.3993995778799994e-07
369.997,1.6615940829900022e-07
379.995,2.1940427531500005e-07
389.991,3.103683045999998e-07
399.982,4.075043777500003e-07
409.97,5.101534111499999e-07
420.034,6.174433982800001e-07
430.014,6.745723420299999e-07
439.989,7.781256425799997e-07
449.961,9.025935662999998e-07
460.008,1.0265301486399996e-06
469.972,1.1274276096200003e-06
480.01,1.2416745755800002e-06
489.964,1.3405075253099992e-06
499.993,1.4362436735900002e-06
510.018,1.5159068038e-06
520.037,1.5864231721699999e-06
529.972,1.654453653650001e-06
539.982,1.6727515833999998e-06
549.986,1.70309702484e-06
559.985,1.76611471815e-06
569.979,1.77366624746e-06
579.967,1.786373800149999e-06
590.029,1.8018111873899993e-06
600.006,1.8051301495399988e-06
609.977,1.75436622071e-06
620.021,1.6752563194199995e-06
629.981,1.6300198405300002e-06
640.013,1.5949857816599996e-06
650.039,1.5516781815e-06
659.98,1.47858262379e-06
669.994,1.3927429870100003e-06
680.001,1.3094893915899996e-06
689.983,1.4877722129499995e-06
699.979,1.5156469152199992e-06
709.968,1.5256407254700007e-06
720.029,1.5074107704999998e-06
730.004,1.47489926065e-06
739.972,1.4377854996100001e-06
750.011,1.3947373275800007e-06
