Wavelength (nm),Power (W)
350.005,1.228037580960001e-07
360.018,1.4120886681999996e-07
370.028,1.6175119342299996e-07
380.034,1.9486111903399998e-07
390.036,2.5872947768e-07
400.035,3.346452313799999e-07
410.031,4.1503723578999975e-07
420.022,5.020650762399999e-07
430.009,5.489861382600002e-07
439.993,6.308779733300004e-07
449.972,7.356958247200002e-07
460.026,8.3405662219e-07
469.997,9.183586215400006e-07
479.963,1.0105419721500001e-06
490.005,1.0978881337700001e-06
499.962,1.1742817264600004e-06
509.993,1.2515019540399995e-06
520.02,1.3022255314200002e-06
529.963,1.3618684153000004e-06
539.98,1.3975725880499998e-06
549.992,1.4279399283899993e-06
559.998,1.4431593746099995e-06
570.0,1.4988624979699992e-06
579.995,1.5127000721600005e-06
589.986,1.5276410164e-06
599.97,1.5396831202400002e-06
610.028,1.5098462495500008e-06
620.001,1.4544045314299995e-06
629.968,1.41887640615e-06
640.008,1.3989871240800012e-06
649.963,1.3789109408499992e-06
659.991,1.32637848709e-06
670.012,1.2562657735700006e-06
680.026,1.1854441592400003e-06
690.032,1.27812893373e-06
700.032,1.3252529015500011e-06
710.026,1.3499650253799998e-06
720.012,1.3505808664500003e-06
729.991,1.3353526077099998e-06
739.964,1.3056434613999995e-06
750.007,1.2708167833299993e-06
