Wavelength (nm),Power (W)
350.005,1.1766961282199994e-07
360.018,1.377090569569999e-07
370.028,1.5989476885800003e-07
380.034,1.9574576774600004e-07
390.036,2.6331452035e-07
400.035,3.403614358799999e-07
410.031,4.2059494387999997e-07
420.022,4.987957968100002e-07
430.009,5.4271497978e-07
439.993,6.187144992800002e-07
449.972,7.153367883100002e-07
460.026,8.088427955999999e-07
469.997,8.8652809304e-07
479.963,9.830442840999997e-07
490.005,1.0644036479699994e-06
499.962,1.1352684580999995e-06
509.993,1.1991028568700003e-06
520.02,1.25291128823e-06
529.963,1.31399185703e-06
539.98,1.3505589140199998e-06
549.992,1.3810828528599996e-06
559.998,1.3933035415900013e-06
570.0,1.4438240611999997e-06
579.995,1.45501906449e-06
589.986,1.4743164411200005e-06
599.97,1.4935131048099995e-06
610.028,1.4686186346700001e-06
620.001,1.4153745303000002e-06
629.968,1.3812549582499995e-06
640.008,1.3646512713300006e-06
649.963,1.3415793813400004e-06
659.991,1.2905968958000004e-06
670.012,1.2210348097700002e-06
680.026,1.1530422986900004e-06
690.032,1.2232610953300004e-06
700.032,1.2633879788599998e-06
710.026,1.2874368053599995e-06
720.012,1.2823555515899998e-06
729.991,1.26486160703e-06
739.964,1.2329287097300002e-06
750.007,1.19995618914e-06
