Wavelength (nm),Current (A)
349.973,7.707834561444442e-09
359.99,1.2732466217777776e-08
370.003,2.000950738222223e-08
380.013,3.474556539999999e-08
390.019,5.660576795222223e-08
400.022,8.17073597611111e-08
410.021,1.1191348844444445e-07
420.016,1.464214863222222e-07
430.007,1.6816478354444446e-07
439.994,2.0761878905555552e-07
449.977,2.5005349050000005e-07
460.035,2.9245791671111113e-07
470.01,3.314777305444443e-07
479.98,3.754769118888889e-07
490.025,4.1313463447777774e-07
499.985,4.500296820444444e-07
510.021,4.795977221666667e-07
519.972,5.069443946777778e-07
529.998,5.332152011222222e-07
540.019,5.483656231444447e-07
550.034,5.591231186555555e-07
559.965,5.867974588333333e-07
569.97,6.008450126777776e-07
579.97,6.082597636888887e-07
589.964,6.209693759444445e-07
600.032,6.219974210222223e-07
610.014,6.053861051111112e-07
619.991,5.868091566888889e-07
629.962,5.781488259333328e-07
640.006,5.720524841222224e-07
649.964,5.55032896411111e-07
659.996,5.232004011444441e-07
670.021,4.848823149444443e-07
680.039,4.4379285657777776e-07
690.015,4.564352676666666e-07
700.014,4.5476162224444443e-07
710.006,4.4207646826666656e-07
719.99,4.1560245061111117e-07
729.968,3.729984694222222e-07
740.018,3.1348083621111114e-07
749.981,2.3801055163333348e-07
