Wavelength (nm),Current (A)
349.973,3.7011158085222223e-09
359.99,8.257253064999997e-09
370.003,1.427311233333333e-08
380.013,2.944543469777778e-08
390.019,4.9753314333333296e-08
400.022,7.336200575333333e-08
410.021,1.0453129372555553e-07
420.016,1.384214709555555e-07
430.007,1.576942530111111e-07
439.994,1.9606624848888894e-07
449.977,2.347297901666666e-07
460.035,2.7509192541111115e-07
470.01,3.1259833361111116e-07
479.98,3.528260892444445e-07
490.025,3.872911330999997e-07
499.985,4.2246183180000013e-07
510.021,4.506684705666667e-07
519.972,4.7621684388888886e-07
529.998,4.974452192777778e-07
540.019,5.078804142777776e-07
550.034,5.168577851444443e-07
559.965,5.408618115555554e-07
569.97,5.538522984222222e-07
579.97,5.626623217222224e-07
589.964,5.728614250333333e-07
600.032,5.711106098777779e-07
610.014,5.524215639888887e-07
619.991,5.347869570888891e-07
629.962,5.28609768022222e-07
640.006,5.285076951888889e-07
649.964,5.180957015111112e-07
659.996,4.920922782555553e-07
670.021,4.493569935333332e-07
680.039,3.7977687201111107e-07
690.015,3.167139196444445e-07
700.014,2.388811632777777e-07
710.006,1.781188415222223e-07
719.99,1.348528152222222e-07
729.968,9.906679809777776e-08
740.018,6.864237521333329e-08
749.981,4.255140146777777e-08
