Wavelength (nm),Current (A)
349.987,2.8093643928888892e-09
359.993,4.68921383922222e-09
369.995,7.072793156555556e-09
379.994,1.1792816364444448e-08
389.989,2.0481980421111113e-08
399.981,3.159080109555555e-08
409.968,4.477703943111109e-08
420.032,6.070385510333332e-08
430.012,7.314158029666665e-08
439.988,9.13594775222222e-08
450.039,1.1382523665555551e-07
460.007,1.3733314071111103e-07
469.97,1.5704775032222222e-07
480.008,1.8109388206666672e-07
489.962,2.0314349010000006e-07
499.991,2.2408129981111095e-07
510.016,2.4256670866666666e-07
520.035,2.5752885388888884e-07
529.97,2.722125731666668e-07
539.979,2.8125501017777773e-07
549.984,2.9015578268888893e-07
559.983,3.049930834444445e-07
569.976,3.095090039666666e-07
579.965,3.126227839111111e-07
590.026,3.182253466666667e-07
600.003,3.193371971000001e-07
609.975,3.1072166943333325e-07
620.019,2.9569534987777796e-07
629.978,2.8590819463333343e-07
640.011,2.7415188334444436e-07
650.037,2.5962312829999976e-07
659.978,2.4060608726666665e-07
669.991,2.1886959495555553e-07
679.998,1.993006123222222e-07
689.98,2.3589778344444437e-07
699.976,2.3480582627777778e-07
709.965,2.2582731748888893e-07
720.026,2.0987334116666653e-07
730.001,1.863968623777777e-07
739.969,1.5525312001111117e-07
750.008,1.1651179293333335e-07
