Wavelength (nm),Power (W)
350.005,1.0641580556200002e-07
360.018,1.2501792500699991e-07
370.028,1.4555318486299995e-07
380.034,1.7991700103799995e-07
390.036,2.3678827530299992e-07
400.035,3.1603572009999997e-07
410.031,3.9342265850999996e-07
420.022,4.7652280715000043e-07
430.009,5.173681492299998e-07
439.993,5.871612904600002e-07
449.972,6.859597372e-07
460.026,7.7392075551e-07
469.997,8.498637586399995e-07
479.963,9.385985086499997e-07
490.005,1.01658484734e-06
499.962,1.0920655355800002e-06
509.993,1.16450831007e-06
520.02,1.2183791330399995e-06
529.963,1.2760732971599998e-06
539.98,1.3106157916699992e-06
549.992,1.3383962408400005e-06
559.998,1.3558504048300007e-06
570.0,1.4045246160700011e-06
579.995,1.4184220003399997e-06
589.986,1.431811305189999e-06
599.97,1.4386752599899998e-06
610.028,1.4073959073399988e-06
620.001,1.35398934788e-06
629.968,1.32867016417e-06
640.008,1.3129906852700006e-06
649.963,1.2874879087499997e-06
659.991,1.2439234160599999e-06
670.012,1.1800629195999996e-06
680.026,1.116849888599999e-06
690.032,1.22139596553e-06
700.032,1.2665138734700007e-06
710.026,1.2919624918899996e-06
720.012,1.2917484928799995e-06
729.991,1.2737230850400007e-06
739.964,1.2477894973100006e-06
750.007,1.21034696151e-06
