Wavelength (nm),Current (A)
349.973,5.5014384602222235e-09
359.99,1.0288420702555554e-08
370.003,1.6264351001111107e-08
380.013,2.6263881861111113e-08
390.019,4.470106082888888e-08
400.022,6.922066504222223e-08
410.021,9.908048750222221e-08
420.016,1.3636442261111115e-07
430.007,1.637839809555555e-07
439.994,2.0203665304444438e-07
449.977,2.510132047222222e-07
460.035,3.0089082397777784e-07
470.01,3.4797844647777793e-07
479.98,3.9829335582222213e-07
490.025,4.4974831683333324e-07
499.985,4.947835121777777e-07
510.021,5.393523698333333e-07
519.972,5.739641464999999e-07
529.998,6.079550345444448e-07
540.019,6.326363224777778e-07
550.034,6.477716153999999e-07
559.965,6.698662153666665e-07
569.97,6.994784614666666e-07
579.97,7.125982931111107e-07
589.964,7.262702549222222e-07
600.032,7.461153554333331e-07
610.014,7.428347783555556e-07
619.991,7.20881261788889e-07
629.962,7.057787740999998e-07
640.006,7.031114980222219e-07
649.964,6.972674835111113e-07
659.996,6.745828633555558e-07
670.021,6.284186118888887e-07
680.039,5.076360892666665e-07
690.015,2.990444744777778e-07
700.014,1.2963618181111108e-07
710.006,4.6141948805555524e-08
719.99,1.553168631e-08
729.968,5.916861434555557e-09
740.018,2.9568692907777775e-09
749.981,1.9450168834444447e-09
