Wavelength (nm),Current (A)
349.989,5.687808575222222e-09
359.994,1.0498683322777775e-08
369.997,1.630879845555555e-08
379.995,2.7278633706666662e-08
389.991,4.693559952444444e-08
399.982,7.076959081888889e-08
409.97,9.86554873133333e-08
420.034,1.3041950195555554e-07
430.014,1.508631497333334e-07
439.989,1.844729886555555e-07
449.961,2.2463805591111106e-07
460.008,2.6679143104444437e-07
469.972,3.0358773762222223e-07
480.01,3.46264257711111e-07
489.964,3.839598400888888e-07
499.993,4.1982344466666666e-07
510.018,4.510668139111111e-07
520.037,4.774612061000001e-07
529.972,5.027195098333334e-07
539.982,5.179231971999998e-07
549.986,5.345898077333332e-07
559.985,5.590158859333333e-07
569.979,5.661448944555552e-07
579.967,5.722046009999998e-07
590.029,5.829879707111115e-07
600.006,5.872007682111111e-07
609.977,5.74145626488889e-07
620.021,5.539894374222222e-07
629.981,5.432742065222222e-07
640.013,5.427561250999999e-07
650.039,5.309013975555553e-07
659.98,5.063032558222224e-07
669.994,4.682812658555558e-07
680.001,4.0671752606666674e-07
689.983,4.132407220555556e-07
699.979,3.5663418576666665e-07
709.968,3.0848062457777775e-07
720.029,2.609854417555556e-07
730.004,2.1278873834444443e-07
739.972,1.643308205555555e-07
750.011,1.1652532086666668e-07
