Wavelength (nm),Current (A)
349.973,7.07145434122222e-09
359.99,1.155441290777777e-08
370.003,1.8298686572222223e-08
380.013,3.177619070999999e-08
390.019,5.119194267111109e-08
400.022,7.452095330999995e-08
410.021,1.0249741886444444e-07
420.016,1.3595718542222214e-07
430.007,1.5838761566666666e-07
439.994,1.9812088398888884e-07
449.977,2.394838804222223e-07
460.035,2.8097289377777765e-07
470.01,3.182366013222221e-07
479.98,3.5991028834444445e-07
490.025,3.95078159422222e-07
499.985,4.3021840223333314e-07
510.021,4.5848967601111134e-07
519.972,4.861300013000003e-07
529.998,5.083842520444443e-07
540.019,5.208916420222223e-07
550.034,5.294970120444443e-07
559.965,5.554587612888888e-07
569.97,5.695307843e-07
579.97,5.756626086888889e-07
589.964,5.862115196777775e-07
600.032,5.855028253222224e-07
610.014,5.677762672666665e-07
619.991,5.499433400111111e-07
629.962,5.41947700111111e-07
640.006,5.354432184999998e-07
649.964,5.184054750333333e-07
659.996,4.859258503222223e-07
670.021,4.485715998888887e-07
680.039,4.1445261635555555e-07
690.015,4.2867733633333327e-07
700.014,4.268237601e-07
710.006,4.129324743333334e-07
719.99,3.876687513000001e-07
729.968,3.4816990606666663e-07
740.018,2.960759099111114e-07
749.981,2.2772225112222219e-07
