Wavelength (nm),Current (A)
349.989,5.024804555444445e-09
359.994,9.196382068666668e-09
369.997,1.423429828222222e-08
379.995,2.411425730666667e-08
389.991,4.205405494333332e-08
399.982,6.38587653033333e-08
409.97,8.917682510444444e-08
420.034,1.1918009983333332e-07
430.014,1.4017271038888892e-07
439.989,1.7320009927777774e-07
449.961,2.1200796501111107e-07
460.008,2.5338597930000006e-07
469.972,2.8903796701111115e-07
480.01,3.3095010177777766e-07
489.964,3.665602869222222e-07
499.993,4.005240047666667e-07
510.018,4.313245794222222e-07
520.037,4.560923613555557e-07
529.972,4.849549632222222e-07
539.982,5.041411823888889e-07
549.986,5.175849305444445e-07
559.985,5.440483125222222e-07
569.979,5.556404553222225e-07
579.967,5.548421774555558e-07
590.029,5.61397817433333e-07
600.006,5.585493426222221e-07
609.977,5.368118429222221e-07
620.021,5.054150125333334e-07
629.981,4.793926053888887e-07
640.013,4.6456449773333326e-07
650.039,4.5031945914444455e-07
659.98,4.2746134937777777e-07
669.994,4.0063539287777784e-07
680.001,3.734116344666665e-07
689.983,4.373072207888888e-07
699.979,4.3745950303333323e-07
709.968,4.198332458111111e-07
720.029,3.83264651011111e-07
730.004,3.2736174316666655e-07
739.972,2.585738841444445e-07
750.011,1.8078633605555553e-07
