Wavelength (nm),Power (W)
350.005,1.0330897619999996e-07
360.018,1.2367937827499997e-07
370.028,1.4472228861299997e-07
380.034,1.796605957899999e-07
390.036,2.4384275209500006e-07
400.035,3.130221556799999e-07
410.031,3.935414371299999e-07
420.022,4.8399082405e-07
430.009,5.3343618747e-07
439.993,6.155299323400001e-07
449.972,7.212568758299997e-07
460.026,8.211452433599996e-07
469.997,8.977488511900005e-07
479.963,9.9025023274e-07
490.005,1.0722483894599996e-06
499.962,1.15087250914e-06
509.993,1.2262481720599996e-06
520.02,1.2829171368099995e-06
529.963,1.3450140466299998e-06
539.98,1.38035998762e-06
549.992,1.4094548378799999e-06
559.998,1.4270170794799992e-06
570.0,1.478497727590001e-06
579.995,1.4934133458200011e-06
589.986,1.504903728490001e-06
599.97,1.5193049711700003e-06
610.028,1.4902894987200006e-06
620.001,1.4335597808299995e-06
629.968,1.3949720107700005e-06
640.008,1.3803936377099994e-06
649.963,1.3587422154699997e-06
659.991,1.3073051979699995e-06
670.012,1.2472586001799992e-06
680.026,1.17151041567e-06
690.032,1.2609388693400004e-06
700.032,1.3101727109400002e-06
710.026,1.33813688874e-06
720.012,1.33488197543e-06
729.991,1.317774185200001e-06
739.964,1.2914258963200005e-06
750.007,1.2595682705199995e-06
