Wavelength (nm),Current (A)
349.99,2.266514918111111e-09
359.996,3.831090532555555e-09
369.998,5.267565238777777e-09
379.997,9.137025338222222e-09
389.992,1.5992552200000003e-08
399.984,2.498191760111109e-08
409.971,3.623309967999998e-08
420.035,4.946925644777777e-08
430.015,6.064498352333335e-08
439.991,7.803696288888886e-08
449.963,9.775120677000007e-08
460.01,1.1798522532222223e-07
469.973,1.365747104444445e-07
480.012,1.5878574704444439e-07
489.966,1.7765435042222222e-07
499.995,1.9661266895555552e-07
510.02,2.1796103412222216e-07
520.039,2.2855768892222216e-07
529.974,2.426271101777778e-07
539.984,2.5152875292222205e-07
549.988,2.601019124999999e-07
559.987,2.738399442777777e-07
569.981,2.7864805142222225e-07
579.969,2.820231368333332e-07
590.031,2.8793157439999993e-07
600.008,2.897688391333334e-07
609.979,2.8308370934444444e-07
620.024,2.6978341636666667e-07
629.983,2.603836599444446e-07
640.016,2.533978209666666e-07
649.963,2.425257673999999e-07
659.983,2.265679944777778e-07
669.997,2.060068502666666e-07
680.004,1.893965112666666e-07
689.986,2.2418460495555556e-07
699.982,2.252846100222222e-07
709.971,2.2082674513333339e-07
720.031,2.0948194523333334e-07
730.006,1.9186284246666667e-07
739.974,1.6778072117777774e-07
750.014,1.3581370056666665e-07
