Wavelength (nm),Power (W)
350.005,1.0316588117099992e-07
360.018,1.2234083598499998e-07
370.028,1.4357091409599995e-07
380.034,1.782564818189999e-07
390.036,2.4833947511999997e-07
400.035,3.331636140999999e-07
410.031,4.1656291381000003e-07
420.022,5.044431894399999e-07
430.009,5.482644183799996e-07
439.993,6.259213100800005e-07
449.972,7.251565552100007e-07
460.026,8.158644109199996e-07
469.997,8.931153587099998e-07
479.963,9.864446866099998e-07
490.005,1.0685339674699992e-06
499.962,1.1510054633799996e-06
509.993,1.2245690004699998e-06
520.02,1.2833340889499998e-06
529.963,1.34352602449e-06
539.98,1.3829574885e-06
549.992,1.4136789218099996e-06
559.998,1.4303677408500007e-06
570.0,1.4825417770800006e-06
579.995,1.4952207493800002e-06
589.986,1.51171925548e-06
599.97,1.5193613359699995e-06
610.028,1.4877222571399996e-06
620.001,1.4319535746500005e-06
629.968,1.395776341699999e-06
640.008,1.3759281114200011e-06
649.963,1.3553047835600002e-06
659.991,1.3012294516699996e-06
670.012,1.23260748915e-06
680.026,1.1636133347499999e-06
690.032,1.2452560662100003e-06
700.032,1.2899877440599993e-06
710.026,1.3127005109900008e-06
720.012,1.31059365568e-06
729.991,1.2903559627200003e-06
739.964,1.2616988300600006e-06
750.007,1.22488517774e-06
