Wavelength (nm),Current (A)
349.973,8.500018628222224e-09
359.99,1.393389863222222e-08
370.003,2.1560722164444443e-08
380.013,3.7026622236666653e-08
390.019,5.971001705555555e-08
400.022,8.63366105277777e-08
410.021,1.1793376843333334e-07
420.016,1.5345852464444452e-07
430.007,1.758155932555555e-07
439.994,2.1786323835555562e-07
449.977,2.617457858444445e-07
460.035,3.0528628057777786e-07
470.01,3.4442606391111113e-07
479.98,3.889418644e-07
490.025,4.2800241735555553e-07
499.985,4.6650618123333325e-07
510.021,4.945199944777776e-07
519.972,5.213812451555555e-07
529.998,5.440904087111112e-07
540.019,5.581948231888885e-07
550.034,5.682449557888885e-07
559.965,5.949167754444443e-07
569.97,6.07188647e-07
579.97,6.129560322111113e-07
589.964,6.278557263333333e-07
600.032,6.298517921333333e-07
610.014,6.108670526000001e-07
619.991,5.888374110999999e-07
629.962,5.772069051777778e-07
640.006,5.709222422666665e-07
649.964,5.538699711222222e-07
659.996,5.221721606666665e-07
670.021,4.823147635666665e-07
680.039,4.397558829333333e-07
690.015,4.846719524666666e-07
700.014,4.813739251666667e-07
710.006,4.657707971555559e-07
719.99,4.3405914143333313e-07
729.968,3.871642152222222e-07
740.018,3.234426750111112e-07
749.981,2.435316406666667e-07
