Wavelength (nm),Current (A)
350.005,6.6839215389999995e-09
360.018,1.1659264439999995e-08
370.028,1.732610554444444e-08
380.034,2.7459008210000002e-08
390.036,4.6890990746666666e-08
400.035,7.151519154e-08
410.031,1.0054708349555552e-07
420.022,1.355481763777778e-07
430.009,1.60796002e-07
439.993,1.9791480511111107e-07
449.972,2.439848321888889e-07
460.026,2.916285798111112e-07
469.997,3.337262545111113e-07
479.963,3.823987822555555e-07
490.005,4.27951993888889e-07
499.962,4.7032682628888877e-07
509.993,5.076240258555555e-07
520.02,5.396726348111113e-07
529.963,5.683061509777777e-07
539.98,5.869994559777781e-07
549.992,6.030336252888889e-07
559.998,6.158772643333333e-07
570.0,6.402501651555553e-07
579.995,6.479820500111114e-07
589.986,6.528609079333334e-07
599.97,6.584096225333335e-07
610.028,6.504155243777783e-07
620.001,6.348311556888889e-07
629.968,6.315426620000001e-07
640.008,6.374285363555555e-07
649.963,6.385458967111111e-07
659.991,6.186486709888888e-07
670.012,5.760062424222224e-07
680.026,4.4626370005555546e-07
690.032,2.3224799997777778e-07
700.032,7.230723508222221e-08
710.026,2.0671863451111117e-08
720.012,7.050028628555554e-09
729.991,3.3693235036666666e-09
739.964,2.188760425222222e-09
750.007,1.6539891503333334e-09
