Wavelength (nm),Current (A)
350.005,3.5952016370000004e-09
360.018,6.057449242555557e-09
370.028,8.89370429288889e-09
380.034,1.4310093811111106e-08
390.036,2.5378807105555548e-08
400.035,3.983670461333334e-08
410.031,5.697788875111111e-08
420.022,7.813893564222223e-08
430.009,9.538011909555557e-08
439.993,1.2100658091111105e-07
449.972,1.528669775222222e-07
460.026,1.849271404222223e-07
469.997,2.1259910339999994e-07
479.963,2.442543045333333e-07
490.005,2.7455219028888883e-07
499.962,3.022457863666667e-07
509.993,3.276811670666667e-07
520.02,3.4823326110000003e-07
529.963,3.685182017555557e-07
539.98,3.832501932555556e-07
549.992,3.9666438761111107e-07
559.998,4.0653343216666653e-07
570.0,4.2853416965555567e-07
579.995,4.3610375477777774e-07
589.986,4.461160967444444e-07
599.97,4.546230654444442e-07
610.028,4.519193437222223e-07
620.001,4.4037571262222234e-07
629.968,4.330167044222222e-07
640.008,4.329575575777778e-07
649.963,4.29391450788889e-07
659.991,4.147023884111111e-07
670.012,3.908302221777778e-07
680.026,3.6750443674444447e-07
690.032,3.913769886666665e-07
700.032,4.042152057666667e-07
710.026,4.0629389414444454e-07
720.012,3.937592442666667e-07
729.991,3.6677771877777756e-07
739.964,3.2460532742222224e-07
750.007,2.6326400117777776e-07
