Wavelength (nm),Current (A)
349.989,3.4465943779999983e-09
359.994,5.8665680744444446e-09
369.997,8.815055583555558e-09
379.995,1.4483134047777775e-08
389.991,2.4630511063333335e-08
399.982,3.7304381667777773e-08
409.97,5.2176649186666635e-08
420.034,6.93122766511111e-08
430.014,8.104554707444442e-08
439.989,9.999954787222222e-08
449.961,1.2331173032222217e-07
460.008,1.475074622333333e-07
469.972,1.687086827333333e-07
480.01,1.9571883065555554e-07
489.964,2.1596384057777776e-07
499.993,2.374539976666666e-07
510.018,2.564676976333334e-07
520.037,2.7496336644444433e-07
529.972,2.8838283693333344e-07
539.982,2.9771483266666664e-07
549.986,3.0676131324444437e-07
559.985,3.2134812934444446e-07
569.979,3.2581386302222224e-07
579.967,3.2892796594444433e-07
590.029,3.342974365222223e-07
600.006,3.353925606888886e-07
609.977,3.292832617777776e-07
620.021,3.1353580276666673e-07
629.981,3.054849519222222e-07
640.013,3.0187479520000006e-07
650.039,2.9432603836666663e-07
659.98,2.786837346777777e-07
669.994,2.585667551333333e-07
680.001,2.358763379555556e-07
689.983,2.5803793802222226e-07
699.979,2.38315057988889e-07
709.968,2.0673037571111106e-07
720.029,1.6913534012222225e-07
730.004,1.289100239444445e-07
739.972,9.541631242333332e-08
750.011,6.585946276333334e-08
