Wavelength (nm),Current (A)
350.005,5.083243555777776e-09
360.018,8.74474619211111e-09
370.028,1.3058422702222218e-08
380.034,2.1158697907777773e-08
390.036,3.727293608666667e-08
400.035,5.8293500487777785e-08
410.031,8.323415565333332e-08
420.022,1.1254897405555551e-07
430.009,1.3343342954444442e-07
439.993,1.6598861644444454e-07
449.972,2.0688089062222213e-07
460.026,2.4809807776666664e-07
469.997,2.84598819111111e-07
479.963,3.2591970284444444e-07
490.005,3.633922013333332e-07
499.962,3.9694003337777777e-07
509.993,4.299292505888888e-07
520.02,4.5699069284444435e-07
529.963,4.831194972888887e-07
539.98,5.00615074922222e-07
549.992,5.156378210555556e-07
559.998,5.264730798e-07
570.0,5.543487696777776e-07
579.995,5.635134707444447e-07
589.986,5.740513408888885e-07
599.97,5.818218940888889e-07
610.028,5.742073556666664e-07
620.001,5.545495970888888e-07
629.968,5.404868358777778e-07
640.008,5.349126963666669e-07
649.963,5.273112974999998e-07
659.991,5.074835951888889e-07
670.012,4.777607398444446e-07
680.026,4.451386128333336e-07
690.032,4.6999353296666665e-07
700.032,4.7500737241111105e-07
710.026,4.642752095555554e-07
720.012,4.3568436036666657e-07
729.991,3.9083906332222225e-07
739.964,3.3109863783333343e-07
750.007,2.568565468777778e-07
