Wavelength (nm),Power (W)
349.989,1.1701182408600005e-07
359.994,1.4343832901900003e-07
369.997,1.7645786366400004e-07
379.995,2.3267093976599998e-07
389.991,3.2270236778000004e-07
399.982,4.1873106511e-07
409.97,5.208461177999998e-07
420.034,6.287103565499999e-07
430.014,6.840205276399997e-07
439.989,7.9363545132e-07
449.961,9.172257125699997e-07
460.008,1.0393007137000002e-06
469.972,1.1379566061599995e-06
480.01,1.2528758963999996e-06
489.964,1.3530978435700008e-06
499.993,1.4506465549800002e-06
510.018,1.5264856505500007e-06
520.037,1.5959454242999992e-06
529.972,1.6682172384299993e-06
539.982,1.702056491669999e-06
549.986,1.7314375576099993e-06
559.985,1.7979122957599995e-06
569.979,1.8029246230200001e-06
579.967,1.806212695650001e-06
590.029,1.8104603698199984e-06
600.006,1.803123819040001e-06
609.977,1.7490247475099992e-06
620.021,1.6670734359099992e-06
629.981,1.62391359085e-06
640.013,1.5934356917599995e-06
650.039,1.5457167455499996e-06
659.98,1.4744993649800002e-06
669.994,1.38742973772e-06
680.001,1.3052581414199997e-06
689.983,1.4940256232400005e-06
699.979,1.5225387704199997e-06
709.968,1.5264753234000002e-06
720.029,1.50385647427e-06
730.004,1.47073769545e-06
739.972,1.4374565751700007e-06
750.011,1.3931020600699991e-06
