Wavelength (nm),Current (A)
349.973,9.551825865777779e-09
359.99,1.5884237961111098e-08
370.003,2.4731950901111104e-08
380.013,4.232631919111112e-08
390.019,6.811370194888887e-08
400.022,9.934250898555553e-08
410.021,1.3554968418888891e-07
420.016,1.762728743777778e-07
430.007,2.0023588387777772e-07
439.994,2.458187378333333e-07
449.977,2.9342971538888884e-07
460.035,3.4167210653333316e-07
470.01,3.847263635666667e-07
479.98,4.336105600444444e-07
490.025,4.748613659333331e-07
499.985,5.165825027888889e-07
510.021,5.504930824222222e-07
519.972,5.822724575555553e-07
529.998,6.104277922999999e-07
540.019,6.217836824555552e-07
550.034,6.332876766888889e-07
559.965,6.640830293666665e-07
569.97,6.772110711333333e-07
579.97,6.816559361888891e-07
589.964,6.955497524333332e-07
600.032,6.997618298777777e-07
610.014,6.802822885888886e-07
619.991,6.588904560666664e-07
629.962,6.498199536999997e-07
640.006,6.443985997222222e-07
649.964,6.264519849111113e-07
659.996,5.917399034999997e-07
670.021,5.464287338999997e-07
680.039,4.920768870555554e-07
690.015,5.083446486444445e-07
700.014,4.5634469345555544e-07
710.006,3.773702044333333e-07
719.99,2.829001958777777e-07
729.968,1.890882340777776e-07
740.018,1.1067233887333336e-07
749.981,5.579559148333331e-08
