Wavelength (nm),Power (W)
349.99,1.1023535868599996e-07
359.996,1.37212285333e-07
369.998,1.6903219098200003e-07
379.997,2.2284044549500002e-07
389.992,3.132103920499999e-07
399.984,4.1107927190000014e-07
409.971,5.160655487799999e-07
420.035,6.2680024446e-07
430.015,6.812518183199999e-07
439.991,7.859301694900002e-07
449.963,9.112844873599994e-07
460.01,1.0280230813700002e-06
469.973,1.1283628597600002e-06
480.012,1.2487445457200002e-06
489.966,1.3576449346000007e-06
499.995,1.4499111841499996e-06
510.02,1.5254677385200013e-06
520.039,1.5922610930500006e-06
529.974,1.662680296970002e-06
539.984,1.696906990069999e-06
549.988,1.7286473035400005e-06
559.987,1.7937499412500002e-06
569.981,1.7961642850299994e-06
579.969,1.8037543843400002e-06
590.031,1.80726117135e-06
600.008,1.8007655224300001e-06
609.979,1.7427768918900008e-06
620.024,1.6612380615400008e-06
629.983,1.618378917070001e-06
640.016,1.5842914905499997e-06
649.963,1.548148255819999e-06
659.983,1.4729077492800013e-06
669.997,1.3895858558199989e-06
680.004,1.3059966294800007e-06
689.986,1.5021464873099998e-06
699.982,1.5340780549899995e-06
709.971,1.54155477388e-06
720.031,1.5191659543299998e-06
730.006,1.4906006128800006e-06
739.974,1.4530434811299998e-06
750.014,1.41344456775e-06
