Wavelength (nm),Current (A)
349.989,2.197362154333334e-09
359.994,3.4771498052222225e-09
369.997,5.085379844444445e-09
379.995,8.377307888444442e-09
389.991,1.469395647111111e-08
399.982,2.3074850063333327e-08
409.97,3.353263707e-08
420.034,4.6540807993333346e-08
430.014,5.6982148566666684e-08
439.989,7.236240116666668e-08
449.961,9.248392331111111e-08
460.008,1.1119526967555554e-07
469.972,1.285891768222222e-07
480.01,1.4911778822222224e-07
489.964,1.6789709046666658e-07
499.993,1.861128576333333e-07
510.018,2.0251357196666668e-07
520.037,2.167445594777778e-07
529.972,2.3060303294444444e-07
539.982,2.4021357321111105e-07
549.986,2.487803935555555e-07
559.985,2.628641909222222e-07
569.979,2.6858894187777783e-07
579.967,2.7294562627777766e-07
590.029,2.7969028237777776e-07
600.006,2.815068843111111e-07
609.977,2.749520492444445e-07
620.021,2.6421617187777765e-07
629.981,2.574073603444445e-07
640.013,2.5480553889999993e-07
650.039,2.4853017035555547e-07
659.98,2.363625616333334e-07
669.994,2.223476540888889e-07
680.001,2.078428076222222e-07
689.983,2.4277056262222227e-07
699.979,2.470675068111111e-07
709.968,2.428786158777778e-07
720.029,2.312103062222221e-07
730.004,2.1223424386666672e-07
739.972,1.8746064885555554e-07
750.011,1.5303348442222215e-07
