Wavelength (nm),Power (W)
349.973,1.2837350566299989e-07
359.99,1.4990495358800006e-07
370.003,1.8194341118200008e-07
380.013,2.3877255499999986e-07
390.019,3.1248193963e-07
400.022,3.944118623099999e-07
410.021,4.816189874499999e-07
420.016,5.725765175099998e-07
430.007,6.068436903700001e-07
439.994,7.0394817807e-07
449.977,8.032433195200002e-07
460.035,9.0283517042e-07
470.01,9.903027739599997e-07
479.98,1.0908559136199996e-06
490.025,1.1668604034400004e-06
499.985,1.2535130098099996e-06
510.021,1.31224698744e-06
519.972,1.3793023845399999e-06
529.998,1.4339334660399999e-06
540.019,1.4608102247499988e-06
550.034,1.4862049306400005e-06
559.965,1.5579070349599999e-06
569.97,1.5804890335900007e-06
579.97,1.5918920723900006e-06
589.964,1.616697576320001e-06
600.032,1.6050978706399997e-06
610.014,1.55489141602e-06
619.991,1.5017700029900009e-06
629.962,1.4670352407900008e-06
640.006,1.4421671630199999e-06
649.964,1.4000743152500001e-06
659.996,1.3213356225899997e-06
670.021,1.238075233179999e-06
680.039,1.1695094184899997e-06
690.015,1.2791237662899995e-06
700.014,1.32087381703e-06
710.006,1.3414207354099999e-06
719.99,1.3383979995599995e-06
729.968,1.3204990341399993e-06
740.018,1.2949985386100006e-06
749.981,1.2657794445100004e-06
