Wavelength (nm),Current (A)
349.973,6.892046636555557e-09
359.99,1.1288765959e-08
370.003,1.762093548222221e-08
380.013,3.067866819888889e-08
390.019,5.043757244444448e-08
400.022,7.439464133111112e-08
410.021,1.0297741307777775e-07
420.016,1.364491377777778e-07
430.007,1.585229990222222e-07
439.994,1.9793609587777776e-07
449.977,2.388310121555555e-07
460.035,2.803983139444445e-07
470.01,3.188437273222221e-07
479.98,3.632758527e-07
490.025,4.0121444303333334e-07
499.985,4.3883387167777764e-07
510.021,4.6911937656666665e-07
519.972,4.970205963666665e-07
529.998,5.203722762444441e-07
540.019,5.329418240888887e-07
550.034,5.420473289333332e-07
559.965,5.673682350333333e-07
569.97,5.804553465444443e-07
579.97,5.867717430111111e-07
589.964,5.980775552666665e-07
600.032,5.983249828222223e-07
610.014,5.810947810222223e-07
619.991,5.616542704111112e-07
629.962,5.526360999000001e-07
640.006,5.473257742666666e-07
649.964,5.320195266777778e-07
659.996,5.034467199222222e-07
670.021,4.6972207702222224e-07
680.039,4.3494371485555534e-07
690.015,4.5088385995555544e-07
700.014,4.3067455948888894e-07
710.006,3.8051316438888887e-07
719.99,3.0578738974444444e-07
729.968,2.2072699145555545e-07
740.018,1.4012598896666667e-07
749.981,7.654574911444447e-08
