Wavelength (nm),Current (A)
349.989,6.125706272111108e-09
359.994,1.140532148777778e-08
369.997,1.769811861e-08
379.995,2.938416866111111e-08
389.991,5.0292467058888905e-08
399.982,7.527136101222222e-08
409.97,1.0355204980888888e-07
420.034,1.3594503466666663e-07
430.014,1.5750292908888881e-07
439.989,1.9305810267777772e-07
449.961,2.3543585778888882e-07
460.008,2.7933612268888896e-07
469.972,3.173392452111112e-07
480.01,3.615836074888889e-07
489.964,4.0081491946666635e-07
499.993,4.3837994016666674e-07
510.018,4.707739426666666e-07
520.037,4.975815523666665e-07
529.972,5.236776929e-07
539.982,5.377688238555557e-07
549.986,5.523133807444445e-07
559.985,5.779459815444447e-07
569.979,5.845142751000002e-07
579.967,5.892497454888888e-07
590.029,5.993432033999999e-07
600.006,6.006951475444445e-07
609.977,5.830934174555552e-07
620.021,5.581909958999998e-07
629.981,5.424245781111111e-07
640.013,5.383495976777778e-07
650.039,5.251677449000002e-07
659.98,5.002871491888891e-07
669.994,4.643640061999999e-07
680.001,4.2402521580000015e-07
689.983,4.804077953333333e-07
699.979,4.445419875555554e-07
709.968,3.8820943171111095e-07
720.029,3.0427130828888873e-07
730.004,2.2660854060000006e-07
739.972,1.5748413203333335e-07
750.011,9.652376851333334e-08
