Wavelength (nm),Current (A)
350.005,1.9827080073333328e-09
360.018,3.131032789666666e-09
370.028,4.544157872666666e-09
380.034,7.296548066222223e-09
390.036,1.2914170139999996e-08
400.035,2.043884263888889e-08
410.031,2.9314031475555564e-08
420.022,4.015728169777774e-08
430.009,4.865463744666666e-08
439.993,6.128979498444446e-08
449.972,7.677368596111107e-08
460.026,9.247547786555558e-08
469.997,1.060052686355555e-07
479.963,1.2161841935555556e-07
490.005,1.364770630777778e-07
499.962,1.5016421628888886e-07
509.993,1.6294625954444445e-07
520.02,1.735048964333333e-07
529.963,1.8372645838888887e-07
539.98,1.908022950222222e-07
549.992,1.9746367986666664e-07
559.998,2.0205670563333327e-07
570.0,2.130482587111111e-07
579.995,2.1695213292222218e-07
589.986,2.218892034e-07
599.97,2.262311560888889e-07
610.028,2.247845861555556e-07
620.001,2.1881096055555557e-07
629.968,2.1531934375555556e-07
640.008,2.1540645504444443e-07
649.963,2.1381342759999994e-07
659.991,2.0630311327777768e-07
670.012,1.9458485822222214e-07
680.026,1.825295903888889e-07
690.032,1.9399360707777768e-07
700.032,1.953573715222221e-07
710.026,1.8855449978888887e-07
720.012,1.7192805647777777e-07
729.991,1.4780037041111113e-07
739.964,1.1921954498888883e-07
750.007,8.892900057222221e-08
