Wavelength (nm),Power (W)
349.973,8.666530829000001e-08
359.99,1.0492233659199998e-07
370.003,1.273640338470001e-07
380.013,1.6082688871800003e-07
390.019,2.2347787099800002e-07
400.022,3.015275492400001e-07
410.021,3.8607828203999974e-07
420.016,4.7745744672e-07
430.007,5.265830903299998e-07
439.994,6.098639644300001e-07
449.977,7.134490243200003e-07
460.035,8.145062698999996e-07
470.01,9.029795989899994e-07
479.98,9.9866063868e-07
490.025,1.0964524798799998e-06
499.985,1.1796289340100003e-06
510.021,1.26119266668e-06
519.972,1.3237116042e-06
529.998,1.3883253865499998e-06
540.019,1.4303828243599996e-06
550.034,1.4528601855100002e-06
559.965,1.4964317085500001e-06
569.97,1.5482498821500017e-06
579.97,1.5701737180300006e-06
589.964,1.5877372118200004e-06
600.032,1.6098549071299993e-06
610.014,1.5899395566700007e-06
619.991,1.5309088461799993e-06
629.962,1.4806547704899998e-06
640.006,1.4570716433399998e-06
649.964,1.4323894367500003e-06
659.996,1.374346476779999e-06
670.021,1.2960384845200005e-06
680.039,1.217852243079999e-06
690.015,1.23848780223e-06
700.014,1.2905555604199993e-06
710.006,1.3262753423399997e-06
719.99,1.3379774185399998e-06
729.968,1.32817878404e-06
740.018,1.3018690509499995e-06
749.981,1.2771813594900002e-06
