Wavelength (nm),Current (A)
350.005,6.703551364999998e-09
360.018,1.168740842333333e-08
370.028,1.7413029267777774e-08
380.034,2.7411309952222222e-08
390.036,4.6562191191111135e-08
400.035,7.090850414111113e-08
410.031,1.0044711803111114e-07
420.022,1.3586355872222224e-07
430.009,1.6197944358888887e-07
439.993,1.999756568444444e-07
449.972,2.4626720665555546e-07
460.026,2.939583226777777e-07
469.997,3.3583836922222215e-07
479.963,3.8430915036666655e-07
490.005,4.298632640555555e-07
499.962,4.725903208444442e-07
509.993,5.099335013333334e-07
520.02,5.39591538111111e-07
529.963,5.690462440666669e-07
539.98,5.904725874666665e-07
549.992,6.059760331666664e-07
559.998,6.140120092666667e-07
570.0,6.407873985444442e-07
579.995,6.514617665222222e-07
589.986,6.627532343666667e-07
599.97,6.720789580555557e-07
610.028,6.662013296888887e-07
620.001,6.510858042888887e-07
629.968,6.404763501777778e-07
640.008,6.377477714111114e-07
649.963,6.338750870222223e-07
659.991,6.163119686666665e-07
670.012,5.795488082222221e-07
680.026,5.041048499999999e-07
690.032,3.780086599e-07
700.032,1.8768582427777779e-07
710.026,6.801836134111113e-08
720.012,2.0324609173333334e-08
729.991,6.52372639933333e-09
739.964,2.8634410026666666e-09
750.007,1.8332438568888893e-09
