Wavelength (nm),Current (A)
349.987,3.563840694222222e-09
359.993,6.152063966777778e-09
369.995,9.31649129733333e-09
379.994,1.526283806666666e-08
389.989,2.565294644333333e-08
399.981,3.8528141784444433e-08
409.968,5.3716463295555585e-08
420.032,7.130598883555557e-08
430.012,8.29175964388889e-08
439.988,1.0175252544888888e-07
450.039,1.2481029808888884e-07
460.007,1.4868611104444447e-07
469.97,1.7036693476666662e-07
480.008,1.961578526777777e-07
489.962,2.1902725958888897e-07
499.991,2.413994330999999e-07
510.016,2.6132702686666657e-07
520.035,2.78257156988889e-07
529.97,2.948227343888889e-07
539.979,3.074820261111111e-07
549.984,3.1305429695555564e-07
559.983,3.283546892555556e-07
569.976,3.3346090498888886e-07
579.965,3.3692541654444444e-07
590.026,3.4307866385555573e-07
600.003,3.453762504444443e-07
609.975,3.374778995999999e-07
620.019,3.255256718666667e-07
629.978,3.196196556333333e-07
640.011,3.1623137526666665e-07
650.037,3.105623274222223e-07
659.978,2.9439359187777763e-07
669.991,2.5807961651111114e-07
679.998,2.0439831213333322e-07
689.98,1.8655113822222207e-07
699.976,1.4254211489999998e-07
709.965,1.006942460355555e-07
720.026,6.387334956888889e-08
730.001,3.671507836444445e-08
739.969,1.8902457265555552e-08
750.008,8.836550508555555e-09
