Wavelength (nm),Power (W)
349.973,1.0815077509000001e-07
359.99,1.3312401776300006e-07
370.003,1.6953594340599999e-07
380.013,2.351464830109999e-07
390.019,3.198345386e-07
400.022,4.0733491863000016e-07
410.021,5.023717433100001e-07
420.016,5.997070335900003e-07
430.007,6.420649964299998e-07
439.994,7.45084497059999e-07
449.977,8.463893760499999e-07
460.035,9.425931008899992e-07
470.01,1.0273553441900002e-06
479.98,1.1303777995899996e-06
490.025,1.2114242073600004e-06
499.985,1.2936288789399996e-06
510.021,1.3520260091499997e-06
519.972,1.4146515087099996e-06
529.998,1.4675992804499995e-06
540.019,1.4828588603900012e-06
550.034,1.5003758660499993e-06
559.965,1.5606506622399993e-06
569.97,1.589722554090001e-06
579.97,1.5995931022200002e-06
589.964,1.619144686139999e-06
600.032,1.6032105941099985e-06
610.014,1.5481362584099994e-06
619.991,1.493231848100001e-06
629.962,1.4588169608299993e-06
640.006,1.4307792276e-06
649.964,1.3816739948499992e-06
659.996,1.3073159528099998e-06
670.021,1.2211508312100005e-06
680.039,1.1518052383600005e-06
690.015,1.2339856841200001e-06
700.014,1.26954708263e-06
710.006,1.2838005034599998e-06
719.99,1.2779317461399996e-06
729.968,1.2593996411000005e-06
740.018,1.2291398298e-06
749.981,1.200544345780001e-06
