Wavelength (nm),Current (A)
349.989,4.773376040888888e-09
359.994,8.976116936666668e-09
369.997,1.3974665457777774e-08
379.995,2.3549646502222218e-08
389.991,4.1123847511111095e-08
399.982,6.293108133333331e-08
409.97,8.853065975333336e-08
420.034,1.178902204e-07
430.014,1.372979174555555e-07
439.989,1.696070851111111e-07
449.961,2.0892011134444444e-07
460.008,2.5066011058888883e-07
469.972,2.879016105222222e-07
480.01,3.2880322111111136e-07
489.964,3.649963278333333e-07
499.993,4.027503884777775e-07
510.018,4.362280370999999e-07
520.037,4.648551098444444e-07
529.972,4.923289176777779e-07
539.982,5.090298482111111e-07
549.986,5.25424375488889e-07
559.985,5.524497731444444e-07
569.979,5.623818614888893e-07
579.967,5.701894319888888e-07
590.029,5.823869943777778e-07
600.006,5.880604303888891e-07
609.977,5.765943691555555e-07
620.021,5.567949983555557e-07
629.981,5.460861831111113e-07
640.013,5.438015523666666e-07
650.039,5.365249055999997e-07
659.98,5.121242612555553e-07
669.994,4.791143453999998e-07
680.001,4.487067810111111e-07
689.983,4.7087508676666673e-07
699.979,4.6787212211111096e-07
709.968,4.557529253e-07
720.029,4.3414710123333304e-07
730.004,4.0052546733333327e-07
739.972,3.5274064645555553e-07
750.011,2.8676182109999996e-07
