Wavelength (nm),Current (A)
349.973,5.051741093888891e-09
359.99,9.461408202444437e-09
370.003,1.5119696752222215e-08
380.013,2.4625944888888882e-08
390.019,4.2442569812222226e-08
400.022,6.668595825555553e-08
410.021,9.613801990555554e-08
420.016,1.3105062246666664e-07
430.007,1.555663352e-07
439.994,1.909159671777777e-07
449.977,2.3629744474444435e-07
460.035,2.8170434446666674e-07
470.01,3.242682414111111e-07
479.98,3.6825643087777766e-07
490.025,4.140539948333333e-07
499.985,4.5501410323333333e-07
510.021,4.963021220555554e-07
519.972,5.296439970666668e-07
529.998,5.629606930111111e-07
540.019,5.869791195444442e-07
550.034,5.991079875555551e-07
559.965,6.191581275555555e-07
569.97,6.474111954333326e-07
579.97,6.616479545333332e-07
589.964,6.750493329888888e-07
600.032,6.911624229222224e-07
610.014,6.844522561222222e-07
619.991,6.638814015222225e-07
629.962,6.482101149444442e-07
640.006,6.452703910555555e-07
649.964,6.40238130322222e-07
659.996,6.186269394555555e-07
670.021,5.829934014222218e-07
680.039,5.339341772777778e-07
690.015,5.121577511333334e-07
700.014,4.715112473666668e-07
710.006,4.2746828258888866e-07
719.99,3.742876942444444e-07
729.968,3.090522606777779e-07
740.018,2.3441198208888884e-07
749.981,1.5842188252222216e-07
