Wavelength (nm),Current (A)
349.989,6.88716690477778e-09
359.994,1.2748777045555555e-08
369.997,1.9621741615555557e-08
379.995,3.224837105555555e-08
389.991,5.4437326306666655e-08
399.982,8.148282754333336e-08
409.97,1.1252742871111102e-07
420.034,1.473366029111111e-07
430.014,1.7053375154444446e-07
439.989,2.0873992294444442e-07
449.961,2.5277170971111117e-07
460.008,2.9906902023333337e-07
469.972,3.388111858888889e-07
480.01,3.848816519111109e-07
489.964,4.263534940555557e-07
499.993,4.658768251e-07
510.018,5.004045396222223e-07
520.037,5.285880300666666e-07
529.972,5.540857516111112e-07
539.982,5.689685525e-07
549.986,5.828846660888889e-07
559.985,6.089939991777776e-07
569.979,6.152126131666666e-07
579.967,6.197136359222221e-07
590.029,6.298055563555554e-07
600.006,6.351200341777775e-07
609.977,6.235302840222221e-07
620.021,6.024419811e-07
629.981,5.915099138333336e-07
640.013,5.86554328577778e-07
650.039,5.722061342666666e-07
659.98,5.348431481333337e-07
669.994,4.6403445452222225e-07
680.001,3.6057900816666656e-07
689.983,3.2440756209999994e-07
699.979,2.3865820321111104e-07
709.968,1.677086473555555e-07
720.029,1.0980439127333325e-07
730.004,6.53481647133333e-08
739.972,3.477922274888886e-08
750.011,1.6844951356666662e-08
