Wavelength (nm),Power (W)
350.005,1.0047756464999998e-07
360.018,1.2469313862299997e-07
370.028,1.4623295512599994e-07
380.034,1.7804059134299988e-07
390.036,2.2680872259299988e-07
400.035,3.0099897016000005e-07
410.031,3.8119921526999997e-07
420.022,4.841177453399999e-07
430.009,5.352625755700003e-07
439.993,6.177805107599997e-07
449.972,7.209425799399997e-07
460.026,8.175467277800002e-07
469.997,8.995297807099992e-07
479.963,9.945785373700002e-07
490.005,1.0827551980999998e-06
499.962,1.162722610380001e-06
509.993,1.2385229440000005e-06
520.02,1.29498126163e-06
529.963,1.3549419390099996e-06
539.98,1.3941957240200002e-06
549.992,1.41951385157e-06
559.998,1.4338424415500008e-06
570.0,1.4866303082100003e-06
579.995,1.503264428460001e-06
589.986,1.5163964218599998e-06
599.97,1.5266711613799987e-06
610.028,1.4972626769099999e-06
620.001,1.443370763419999e-06
629.968,1.40683570074e-06
640.008,1.3818907740799991e-06
649.963,1.3550808586599994e-06
659.991,1.3049351292499995e-06
670.012,1.2363643162999999e-06
680.026,1.1642307186300003e-06
690.032,1.2545456769200007e-06
700.032,1.29835399896e-06
710.026,1.3215338947100003e-06
720.012,1.3213371375099997e-06
729.991,1.3011562913e-06
739.964,1.2756554088199996e-06
750.007,1.2409673906200007e-06
