Wavelength (nm),Power (W)
349.987,9.123005447499994e-08
359.993,1.0220494843200004e-07
369.995,1.1794268974299992e-07
379.994,1.4486428910499999e-07
389.989,1.9253640975100006e-07
399.981,2.437004295e-07
409.968,2.9767865211999994e-07
420.032,3.560257670400002e-07
430.012,3.851621882499999e-07
439.988,4.4218143456999983e-07
450.039,5.089885696900003e-07
460.007,5.766125621400003e-07
469.97,6.342478533599996e-07
480.008,6.996165140800003e-07
489.962,7.598391479499999e-07
499.991,8.154083792199999e-07
510.016,8.641569838200003e-07
520.035,9.077134916500004e-07
529.97,9.503677275599998e-07
539.979,9.750476945399998e-07
549.984,9.9400935859e-07
559.983,1.0334517810300005e-06
569.976,1.0401581849300002e-06
579.965,1.0408848385500002e-06
590.026,1.04958420135e-06
600.003,1.0448072868300003e-06
609.975,1.01342630011e-06
620.019,9.689362193600002e-07
629.978,9.416370426200002e-07
640.011,9.2175415573e-07
650.037,8.962748560900002e-07
659.978,8.551893316399999e-07
669.991,8.057632456199999e-07
679.998,7.597785468999997e-07
689.98,8.8945113199e-07
699.976,9.062140494999999e-07
709.965,9.081205339800001e-07
720.026,8.956875607199995e-07
730.001,8.756168739499994e-07
739.969,8.5302864359e-07
750.008,8.249866812200003e-07
