Wavelength (nm),Power (W)
349.99,1.1046646051600006e-07
359.996,1.3561043071800003e-07
369.998,1.6887038973899997e-07
379.997,2.2508447347600012e-07
389.992,3.157483317e-07
399.984,4.1439612316999996e-07
409.971,5.271464294199997e-07
420.035,6.331530673100001e-07
430.015,6.868345821200007e-07
439.991,7.933804150499997e-07
449.963,9.232870951399999e-07
460.01,1.05017659647e-06
469.973,1.15872238777e-06
480.012,1.28228654205e-06
489.966,1.3987895715500003e-06
499.995,1.5107242177399998e-06
510.02,1.6017480646499994e-06
520.039,1.6904923899799997e-06
529.974,1.7733184325899987e-06
539.984,1.8247276102899998e-06
549.988,1.8683990076599986e-06
559.987,1.942317006829999e-06
569.981,1.9563530994300003e-06
579.969,1.963874095869999e-06
590.031,1.9799467375700006e-06
600.008,1.9788983219500016e-06
609.979,1.92616740338e-06
620.024,1.8442128155599987e-06
629.983,1.7959120735500006e-06
640.016,1.7604123269599985e-06
649.963,1.7238175038200011e-06
659.983,1.6487079921599992e-06
669.997,1.5555575532000004e-06
680.004,1.4625219995299994e-06
689.986,1.6992034489399995e-06
699.982,1.7289812195599994e-06
709.971,1.7386325745199996e-06
720.031,1.7155412695299993e-06
730.006,1.6806566600099994e-06
739.974,1.64278616182e-06
750.014,1.59400779125e-06
