Wavelength (nm),Current (A)
349.973,5.79553401488889e-09
359.99,1.1009518563222214e-08
370.003,1.7435627968888882e-08
380.013,2.8106519856666677e-08
390.019,4.782705158666668e-08
400.022,7.377634063222223e-08
410.021,1.0510682100555555e-07
420.016,1.4350064532222228e-07
430.007,1.713258668555556e-07
439.994,2.1076009709999989e-07
449.977,2.6179917089999996e-07
460.035,3.134815864777776e-07
470.01,3.624032067666669e-07
479.98,4.1339133050000003e-07
490.025,4.6548708915555543e-07
499.985,5.113655153777778e-07
510.021,5.563971386555555e-07
519.972,5.910420369444441e-07
529.998,6.257068511666667e-07
540.019,6.488102191777778e-07
550.034,6.612785519e-07
559.965,6.800468720111109e-07
569.97,7.125314124444442e-07
579.97,7.260604253999994e-07
589.964,7.408587895555554e-07
600.032,7.626552788000002e-07
610.014,7.60316041811111e-07
619.991,7.364189037000004e-07
629.962,7.154574489777775e-07
640.006,7.063493368333332e-07
649.964,6.956224722333334e-07
659.996,6.670412063666667e-07
670.021,5.961335070555556e-07
680.039,4.222862786444444e-07
690.015,2.1170042634444445e-07
700.014,8.891286386666666e-08
710.006,3.367118102e-08
719.99,1.2451462387777771e-08
729.968,5.287942152111113e-09
740.018,2.8539448918888883e-09
749.981,1.964248521222222e-09
