Wavelength (nm),Current (A)
349.973,5.126999362777779e-09
359.99,9.400319649888891e-09
370.003,1.4795095305555554e-08
380.013,2.4128450673333327e-08
390.019,4.190227883666667e-08
400.022,6.595377419999997e-08
410.021,9.431149265000001e-08
420.016,1.2771310182222226e-07
430.007,1.5169385268888893e-07
439.994,1.8678312433333323e-07
449.977,2.3201062376666663e-07
460.035,2.7842669107777764e-07
470.01,3.2201970973333325e-07
479.98,3.6685618005555547e-07
490.025,4.134187414333331e-07
499.985,4.539601856111111e-07
510.021,4.926905493777779e-07
519.972,5.247544368000001e-07
529.998,5.56060526611111e-07
540.019,5.792225959333332e-07
550.034,5.92074916133333e-07
559.965,6.122495348888891e-07
569.97,6.409219539999999e-07
579.97,6.530897914222221e-07
589.964,6.670962772555554e-07
600.032,6.851875807777777e-07
610.014,6.820939286444443e-07
619.991,6.568350563666666e-07
629.962,6.287358871333339e-07
640.006,6.071320072222223e-07
649.964,5.850849723666666e-07
659.996,5.541290764222221e-07
670.021,5.187551704888886e-07
680.039,4.886037270333334e-07
690.015,4.997034316222223e-07
700.014,5.264486434555554e-07
710.006,5.419803174111112e-07
719.99,5.350203810222219e-07
729.968,5.007409338555554e-07
740.018,4.3695304685555557e-07
749.981,3.459462371555555e-07
