Wavelength (nm),Power (W)
349.973,8.983287613500001e-08
359.99,1.0806703214399996e-07
370.003,1.2988677290599996e-07
380.013,1.6352878148500011e-07
390.019,2.2504707529600008e-07
400.022,3.020383364400001e-07
410.021,3.855564839e-07
420.016,4.7500676302999955e-07
430.007,5.250385514e-07
439.994,6.063032836700002e-07
449.977,7.090777353299996e-07
460.035,8.060763380900004e-07
470.01,8.947441838799997e-07
479.98,9.906146866000005e-07
490.025,1.0841489464299997e-06
499.985,1.1662443549699996e-06
510.021,1.24527149692e-06
519.972,1.3098739980400001e-06
529.998,1.3716936649200004e-06
540.019,1.4135548917899995e-06
550.034,1.4344014909000008e-06
559.965,1.48068220083e-06
569.97,1.5360352660000009e-06
579.97,1.5551805666399988e-06
589.964,1.5732575366300006e-06
600.032,1.5939395819799991e-06
610.014,1.57227985994e-06
619.991,1.5144687296200002e-06
629.962,1.4681009662399997e-06
640.006,1.4428164627099995e-06
649.964,1.4179678339699998e-06
659.996,1.35928683901e-06
670.021,1.2785853391500002e-06
680.039,1.1995068314299999e-06
690.015,1.2169628958900005e-06
700.014,1.2687489487999992e-06
710.006,1.3043394635899996e-06
719.99,1.31424711298e-06
729.968,1.3061758278999998e-06
740.018,1.2802933269900007e-06
749.981,1.2591644570899997e-06
