Wavelength (nm),Current (A)
349.973,5.171511610444444e-09
359.99,9.668957296555557e-09
370.003,1.529875488444445e-08
380.013,2.4777271163333348e-08
390.019,4.239830945666664e-08
400.022,6.536568762666668e-08
410.021,9.374553304222222e-08
420.016,1.2814425734444446e-07
430.007,1.5340749388888893e-07
439.994,1.9001865793333332e-07
449.977,2.3607058367777776e-07
460.035,2.832445438666667e-07
470.01,3.2739356830000006e-07
479.98,3.7361011875555564e-07
490.025,4.2073761089999994e-07
499.985,4.6502038532222233e-07
510.021,5.065635002e-07
519.972,5.404183424555554e-07
529.998,5.744075880555556e-07
540.019,5.974601131333335e-07
550.034,6.095549053444443e-07
559.965,6.296427610777775e-07
569.97,6.57051985588889e-07
579.97,6.685669866888886e-07
589.964,6.786656564777779e-07
600.032,6.943251768444443e-07
610.014,6.914195606444444e-07
619.991,6.734275350999997e-07
629.962,6.60580076088889e-07
640.006,6.578673855111113e-07
649.964,6.524728917777774e-07
659.996,6.311986806555553e-07
670.021,5.89318847122222e-07
680.039,4.7456075186666675e-07
690.015,2.8560273673333327e-07
700.014,1.282774541777778e-07
710.006,5.808723484222221e-08
719.99,3.1237567974444446e-08
729.968,1.934292929666666e-08
740.018,1.2306744418888886e-08
749.981,7.726122002666668e-09
