Wavelength (nm),Current (A)
350.005,6.412040859000002e-09
360.018,1.1292583393333333e-08
370.028,1.6965707023333336e-08
380.034,2.6883218763333337e-08
390.036,4.623878065888889e-08
400.035,7.100057669444443e-08
410.031,9.985682316666663e-08
420.022,1.342397030777778e-07
430.009,1.5847668934444442e-07
439.993,1.9431927227777785e-07
449.972,2.3962297124444455e-07
460.026,2.858296415111111e-07
469.997,3.259924986333332e-07
479.963,3.7250823336666663e-07
490.005,4.1702926188888875e-07
499.962,4.560074864333335e-07
509.993,4.922949929111111e-07
520.02,5.218249331444445e-07
529.963,5.522403716888888e-07
539.98,5.719832992555554e-07
549.992,5.881500264888888e-07
559.998,5.976301187333336e-07
570.0,6.260376755333338e-07
579.995,6.321691300555558e-07
589.986,6.391448412777779e-07
599.97,6.463635121111111e-07
610.028,6.431956751888888e-07
620.001,6.29860623611111e-07
629.968,6.241657527111111e-07
640.008,6.278401639555555e-07
649.963,6.254305139666669e-07
659.991,6.035150861444443e-07
670.012,5.481050173333334e-07
680.026,4.2083223393333326e-07
690.032,2.862483021555556e-07
700.032,1.691009836222223e-07
710.026,9.773011791e-08
720.012,5.4951591077777775e-08
729.991,2.9374009776666663e-08
739.964,1.4691708543333329e-08
750.007,7.0152449176666636e-09
