Wavelength (nm),Current (A)
350.005,5.261933835333333e-09
360.018,9.068332101777779e-09
370.028,1.3397058944444444e-08
380.034,2.131904810111111e-08
390.036,3.714179247888889e-08
400.035,5.738741074111112e-08
410.031,8.104353356666668e-08
420.022,1.0859562801666667e-07
430.009,1.2758900028888892e-07
439.993,1.5654189818888882e-07
449.972,1.9384808976666663e-07
460.026,2.31733551511111e-07
469.997,2.6391229518888893e-07
479.963,3.003013891111112e-07
490.005,3.346343111777777e-07
499.962,3.6606581737777777e-07
509.993,3.955127631444446e-07
520.02,4.190672561666668e-07
529.963,4.425695402555555e-07
539.98,4.5827959961111085e-07
549.992,4.7268477650000004e-07
559.998,4.838944498888887e-07
570.0,5.074490149666666e-07
579.995,5.140887695111109e-07
589.986,5.236918629222222e-07
599.97,5.319562074777778e-07
610.028,5.277673122555557e-07
620.001,5.156650966777779e-07
629.968,5.093063624777777e-07
640.008,5.113537846666668e-07
649.963,5.102042404666667e-07
659.991,4.967696555333333e-07
670.012,4.7423663132222224e-07
680.026,4.4956900007777774e-07
690.032,4.741914473333335e-07
700.032,4.760109254555556e-07
710.026,4.695385106222225e-07
720.012,4.5139205982222205e-07
729.991,4.214599420444442e-07
739.964,3.795729411333333e-07
750.007,3.208515471666664e-07
