Wavelength (nm),Power (W)
349.973,1.0865284363100005e-07
359.99,1.3399349256500013e-07
370.003,1.7102332734299996e-07
380.013,2.3715888966299993e-07
390.019,3.2160023313000004e-07
400.022,4.109953987000001e-07
410.021,5.054621321700001e-07
420.016,6.052027871400003e-07
430.007,6.461535082300003e-07
439.994,7.504452161900001e-07
449.977,8.510983746699999e-07
460.035,9.478059089900011e-07
470.01,1.034333647840001e-06
479.98,1.1345983259500003e-06
490.025,1.2158202535000001e-06
499.985,1.3001165205799993e-06
510.021,1.36015838451e-06
519.972,1.4192880372400007e-06
529.998,1.4717952496499987e-06
540.019,1.4885989924700001e-06
550.034,1.5030268229299998e-06
559.965,1.5617173454300013e-06
569.97,1.5870142885700002e-06
579.97,1.59416002133e-06
589.964,1.6146427526600005e-06
600.032,1.6012295992099995e-06
610.014,1.5466726597500004e-06
619.991,1.4900019858000006e-06
629.962,1.4534557242899996e-06
640.006,1.42500254704e-06
649.964,1.3767876936299992e-06
659.996,1.2995139241300002e-06
670.021,1.2178052020300002e-06
680.039,1.1487044568899995e-06
690.015,1.2355705991100006e-06
700.014,1.2736691002499991e-06
710.006,1.2885636584800008e-06
719.99,1.2802436606200006e-06
729.968,1.2609137201199986e-06
740.018,1.2308701849899998e-06
749.981,1.19964802616e-06
