Wavelength (nm),Power (W)
349.973,1.0387058292600013e-07
359.99,1.2593308595700007e-07
370.003,1.5901215747100004e-07
380.013,2.1782470489000014e-07
390.019,2.9505697311e-07
400.022,3.7966062531000007e-07
410.021,4.696295637399997e-07
420.016,5.636471725699998e-07
430.007,6.074025063399999e-07
439.994,7.069876739e-07
449.977,8.108918208299998e-07
460.035,9.0717672863e-07
470.01,9.9405535026e-07
479.98,1.0974097943399995e-06
490.025,1.18232250087e-06
499.985,1.26848615085e-06
510.021,1.3382720521099995e-06
519.972,1.4050082490299996e-06
529.998,1.4581412324700005e-06
540.019,1.4845474192000003e-06
550.034,1.50538676051e-06
559.965,1.5722941952599986e-06
569.97,1.5985381162500003e-06
579.97,1.611292899500001e-06
589.964,1.63528186975e-06
600.032,1.6292164634000008e-06
610.014,1.5730420619700006e-06
619.991,1.5185464093800006e-06
629.962,1.4860437295399987e-06
640.006,1.4600006426399999e-06
649.964,1.4122666624299997e-06
659.996,1.3351886450900004e-06
670.021,1.2469337053799998e-06
680.039,1.1780138328599989e-06
690.015,1.27912679944e-06
700.014,1.3210176092399995e-06
710.006,1.3384037935900007e-06
719.99,1.33655045827e-06
729.968,1.3171124545100008e-06
740.018,1.28995130184e-06
749.981,1.25899232502e-06
