Wavelength (nm),Power (W)
350.005,1.1770852719099998e-07
360.018,1.36859479914e-07
370.028,1.5839351284900011e-07
380.034,1.9172266995299994e-07
390.036,2.5528173088999993e-07
400.035,3.2963922735000003e-07
410.031,4.082788524899998e-07
420.022,4.939994113100001e-07
430.009,5.391473585099997e-07
439.993,6.161387449200002e-07
449.972,7.091747053500001e-07
460.026,7.948614330299997e-07
469.997,8.695489043299997e-07
479.963,9.578949442299994e-07
490.005,1.0395897129300004e-06
499.962,1.1200895329699995e-06
509.993,1.1906828868300002e-06
520.02,1.2458376375399996e-06
529.963,1.3024782066800003e-06
539.98,1.3407925466899994e-06
549.992,1.3713736541000001e-06
559.998,1.3889803671499998e-06
570.0,1.45103369671e-06
579.995,1.46283076227e-06
589.986,1.4851156379199992e-06
599.97,1.4974665116400005e-06
610.028,1.46472403801e-06
620.001,1.4152291913899995e-06
629.968,1.38025163833e-06
640.008,1.3661216587499995e-06
649.963,1.34296592882e-06
659.991,1.28991469016e-06
670.012,1.22429771698e-06
680.026,1.1617914850500005e-06
690.032,1.2588559360500012e-06
700.032,1.3069293567200001e-06
710.026,1.33037487051e-06
720.012,1.3304746124300003e-06
729.991,1.31073672379e-06
739.964,1.28100764414e-06
750.007,1.2455842074999997e-06
