Wavelength (nm),Current (A)
349.989,5.698262617222221e-09
359.994,1.0665479487444443e-08
369.997,1.6663103145555556e-08
379.995,2.6685427552222214e-08
389.991,4.5246250144444436e-08
399.982,6.99971411744444e-08
409.97,9.933932364555553e-08
420.034,1.3407843968888895e-07
430.014,1.5914500644444442e-07
439.989,1.9669544328888887e-07
449.961,2.4317867121111114e-07
460.008,2.912775301666667e-07
469.972,3.3376033039999985e-07
480.01,3.8596509851111113e-07
489.964,4.2709784793333346e-07
499.993,4.6959988533333343e-07
510.018,5.081803756222224e-07
520.037,5.487816550777779e-07
529.972,5.727136977444444e-07
539.982,5.909330781111113e-07
549.986,6.086576344777778e-07
559.985,6.446720901222222e-07
569.979,6.505363797888889e-07
579.967,6.585231394333336e-07
590.029,6.71304094e-07
600.006,6.744240464111109e-07
609.977,6.559611065888891e-07
620.021,6.302979151444446e-07
629.981,6.174402135777778e-07
640.013,6.170033216111108e-07
650.039,6.093279419444444e-07
659.98,5.787258661444444e-07
669.994,5.077135191777776e-07
680.001,3.6855633544444433e-07
689.983,2.2510212072222212e-07
699.979,9.027976487333335e-08
709.968,2.8314380356666678e-08
720.029,9.08813124977778e-09
730.004,3.791514971111113e-09
739.972,2.186028127444443e-09
750.011,1.690429158744444e-09
