Wavelength (nm),Current (A)
350.005,5.834134178777779e-09
360.018,1.031732874e-08
370.028,1.558204567111111e-08
380.034,2.4976978100000004e-08
390.036,4.351756110333334e-08
400.035,6.741168831444447e-08
410.031,9.563128035333331e-08
420.022,1.289298133111111e-07
430.009,1.513947554333333e-07
439.993,1.8485207024444448e-07
449.972,2.2760811141111113e-07
460.026,2.715037374888889e-07
469.997,3.1029834446666644e-07
479.963,3.550243735e-07
490.005,3.980049861444445e-07
499.962,4.367131855555556e-07
509.993,4.727393362444444e-07
520.02,5.013797563666665e-07
529.963,5.285520124333334e-07
539.98,5.466939867888891e-07
549.992,5.632871664666664e-07
559.998,5.709641276444445e-07
570.0,5.974082342777778e-07
579.995,6.050993574888888e-07
589.986,6.181781434888891e-07
599.97,6.315398592333332e-07
610.028,6.285568714000001e-07
620.001,6.101920435222222e-07
629.968,5.954233582888888e-07
640.008,5.892356835444446e-07
649.963,5.79492918611111e-07
659.991,5.482717593333335e-07
670.012,4.703448793777779e-07
680.026,3.186548010222223e-07
690.032,2.0136673083333328e-07
700.032,1.2288093749999996e-07
710.026,7.828232587111113e-08
720.012,4.891437446111111e-08
729.991,2.8128925803333335e-08
739.964,1.4320404156666663e-08
750.007,6.595027793666666e-09
