Wavelength (nm),Current (A)
349.973,1.0461500703333327e-08
359.99,1.7296758256666668e-08
370.003,2.6937212476666662e-08
380.013,4.626420700888889e-08
390.019,7.455111034777777e-08
400.022,1.0722051576111106e-07
410.021,1.460154458e-07
420.016,1.900863915555555e-07
430.007,2.1680392446666656e-07
439.994,2.667122053999998e-07
449.977,3.190934175777778e-07
460.035,3.7192149576666665e-07
470.01,4.1949908698888877e-07
479.98,4.7375192425555535e-07
490.025,5.188134224888888e-07
499.985,5.637818441666667e-07
510.021,5.987236504666668e-07
519.972,6.303167898888889e-07
529.998,6.533262851444444e-07
540.019,6.649529398666668e-07
550.034,6.733550049666667e-07
559.965,7.024026271777775e-07
569.97,7.143447859555555e-07
579.97,7.18464514422222e-07
589.964,7.309544838777782e-07
600.032,7.333869716666668e-07
610.014,7.162443123777776e-07
619.991,6.973471153999997e-07
629.962,6.891237962999998e-07
640.006,6.824371824555553e-07
649.964,6.601009214555556e-07
659.996,6.10864210666667e-07
670.021,5.177676968333334e-07
680.039,3.92973778222222e-07
690.015,3.591766036222221e-07
700.014,3.1840831856666657e-07
710.006,2.8407989284444443e-07
719.99,2.473919301555556e-07
729.968,2.044487183777777e-07
740.018,1.566231924111111e-07
749.981,1.070554559222222e-07
