Wavelength (nm),Current (A)
349.973,5.721482575444446e-09
359.99,9.494507389888888e-09
370.003,1.503988635111111e-08
380.013,2.6493562656666655e-08
390.019,4.377933238444443e-08
400.022,6.502786656555556e-08
410.021,8.998570218333337e-08
420.016,1.1898942168888886e-07
430.007,1.3851284567777772e-07
439.994,1.7266504493333337e-07
449.977,2.0834564680000003e-07
460.035,2.47272914222222e-07
470.01,2.8281611571111113e-07
479.98,3.220085133555555e-07
490.025,3.5468509675555546e-07
499.985,3.876654910555557e-07
510.021,4.1489653345555545e-07
519.972,4.4025097371111097e-07
529.998,4.621130571666666e-07
540.019,4.749485726000001e-07
550.034,4.856236255666665e-07
559.965,5.11137783266667e-07
569.97,5.232789246444445e-07
579.97,5.313499042333332e-07
589.964,5.429968007e-07
600.032,5.430484469666665e-07
610.014,5.254662883666665e-07
619.991,5.052762948e-07
629.962,4.948222886222219e-07
640.006,4.916602579222221e-07
649.964,4.794408194444444e-07
659.996,4.5496731171111125e-07
670.021,4.2578223298888877e-07
680.039,3.97104465388889e-07
690.015,4.2940761669999995e-07
700.014,4.2813926800000007e-07
710.006,4.1247010257777784e-07
719.99,3.820759063e-07
729.968,3.3791904555555554e-07
740.018,2.815153611555555e-07
749.981,2.1235857723333333e-07
