Wavelength (nm),Power (W)
350.005,1.1133141228699991e-07
360.018,1.3142528632999997e-07
370.028,1.5323115448200003e-07
380.034,1.8922578652800005e-07
390.036,2.544572022800002e-07
400.035,3.2886338359999995e-07
410.031,4.0621341677999996e-07
420.022,4.898357430400002e-07
430.009,5.330883915700002e-07
439.993,6.116137200300002e-07
449.972,7.097019925700002e-07
460.026,8.0333780119e-07
469.997,8.820420482200003e-07
479.963,9.723342077400003e-07
490.005,1.0537518125199998e-06
499.962,1.133164417409999e-06
509.993,1.2055549436600007e-06
520.02,1.2602402784700006e-06
529.963,1.3179172908000001e-06
539.98,1.3499133927100002e-06
549.992,1.3812258658100004e-06
559.998,1.3907441121200004e-06
570.0,1.4416041698699993e-06
579.995,1.447140777489999e-06
589.986,1.4564350073599985e-06
599.97,1.4631922692999992e-06
610.028,1.4270158055799991e-06
620.001,1.37023604392e-06
629.968,1.3277898131000007e-06
640.008,1.2814815352599995e-06
649.963,1.2569854055500002e-06
659.991,1.2128994831100001e-06
670.012,1.15124429097e-06
680.026,1.0939113053599996e-06
690.032,1.1976420637300003e-06
700.032,1.2388083877300005e-06
710.026,1.2593287254800003e-06
720.012,1.2585418170099995e-06
729.991,1.2428956216700004e-06
739.964,1.2121214587599996e-06
750.007,1.1806911277200003e-06
