Wavelength (nm),Current (A)
350.005,6.578576666666666e-09
360.018,1.1484518577777778e-08
370.028,1.7158742536666664e-08
380.034,2.7174949956666655e-08
390.036,4.6318991522222215e-08
400.035,7.039271084222224e-08
410.031,9.952571405999997e-08
420.022,1.3579525068888886e-07
430.009,1.6241730408888897e-07
439.993,2.0019534786666658e-07
449.972,2.4670234679999995e-07
460.026,2.9473256322222235e-07
469.997,3.378684144333332e-07
479.963,3.866403481444443e-07
490.005,4.3228960297777757e-07
499.962,4.7358422756666654e-07
509.993,5.133705875111111e-07
520.02,5.456978972333329e-07
529.963,5.760254827999999e-07
539.98,5.950896861333334e-07
549.992,6.126124265111108e-07
559.998,6.236440647777776e-07
570.0,6.506062539333332e-07
579.995,6.590980111666667e-07
589.986,6.698653204777775e-07
599.97,6.812875577999998e-07
610.028,6.760491169333332e-07
620.001,6.586161899000001e-07
629.968,6.475746419666667e-07
640.008,6.453103304000001e-07
649.963,6.405416228888887e-07
659.991,6.205425182444446e-07
670.012,5.831414783555554e-07
680.026,4.920792463e-07
690.032,3.4326485606666663e-07
700.032,1.5679258026666657e-07
710.026,5.5215300997777764e-08
720.012,1.7233262668888886e-08
729.991,6.047141620777777e-09
739.964,2.865839505888889e-09
750.007,1.9055436829999995e-09
