Wavelength (nm),Current (A)
349.973,8.082652499888889e-09
359.99,1.3486855753333336e-08
370.003,2.1140242425555564e-08
380.013,3.621210559555555e-08
390.019,5.8538117953333324e-08
400.022,8.624598245555557e-08
410.021,1.19531298e-07
420.016,1.5710338811111111e-07
430.007,1.805606457666666e-07
439.994,2.2574979644444443e-07
449.977,2.7308924568888886e-07
460.035,3.207847200444443e-07
470.01,3.6374310304444433e-07
479.98,4.13419375411111e-07
490.025,4.549725691444442e-07
499.985,4.973062419888888e-07
510.021,5.319420772222224e-07
519.972,5.644873385222223e-07
529.998,5.899757888777778e-07
540.019,6.065295425444447e-07
550.034,6.191765228999999e-07
559.965,6.48953851066667e-07
569.97,6.643253023444447e-07
579.97,6.76066264022222e-07
589.964,6.940731673555554e-07
600.032,6.967042472666665e-07
610.014,6.799693181666664e-07
619.991,6.608642191e-07
629.962,6.540675253555552e-07
640.006,6.516565073111112e-07
649.964,6.377060661777778e-07
659.996,6.067024002777774e-07
670.021,5.566427182777776e-07
680.039,4.5242919658888894e-07
690.015,3.643844463444445e-07
700.014,2.8373318245555556e-07
710.006,2.393971583444445e-07
719.99,2.0936866981111106e-07
729.968,1.7882410693333335e-07
740.018,1.4094305882222218e-07
749.981,9.709954527333328e-08
