Wavelength (nm),Power (W)
350.005,1.1707027902399995e-07
360.018,1.3571257931100003e-07
370.028,1.5965896325e-07
380.034,1.96233043632e-07
390.036,2.6641832981e-07
400.035,3.4684016722999986e-07
410.031,4.3079762164999997e-07
420.022,5.208726434300001e-07
430.009,5.662038876899998e-07
439.993,6.459220518100003e-07
449.972,7.449341921899999e-07
460.026,8.3963323959e-07
469.997,9.205297950799998e-07
479.963,1.0116540639400006e-06
490.005,1.0967786515999996e-06
499.962,1.1780717619300004e-06
509.993,1.2511867100499998e-06
520.02,1.3089726121499998e-06
529.963,1.3700081019300001e-06
539.98,1.4029599066499997e-06
549.992,1.4360340935799997e-06
559.998,1.4507046915599992e-06
570.0,1.505822577270001e-06
579.995,1.5154265895300005e-06
589.986,1.5336868687999987e-06
599.97,1.5441094415700017e-06
610.028,1.5142491157499992e-06
620.001,1.4576329624900005e-06
629.968,1.42245247561e-06
640.008,1.4027480085700005e-06
649.963,1.3805741121700006e-06
659.991,1.3293081724299994e-06
670.012,1.2618549181200005e-06
680.026,1.1895360953600002e-06
690.032,1.2696972493300002e-06
700.032,1.31487739511e-06
710.026,1.3400618700900003e-06
720.012,1.3382563940399994e-06
729.991,1.31923390709e-06
739.964,1.2901412122400004e-06
750.007,1.2523912806599996e-06
