Wavelength (nm),Current (A)
349.973,5.802667673666669e-09
359.99,9.540407858333337e-09
370.003,1.5292041061111106e-08
380.013,2.7048384678888892e-08
390.019,4.4848036811111104e-08
400.022,6.670220150999999e-08
410.021,9.369759229444441e-08
420.016,1.2757051238888892e-07
430.007,1.5246119665555554e-07
439.994,1.9360436373333326e-07
449.977,2.3578636377777774e-07
460.035,2.780900485999999e-07
470.01,3.1644349147777767e-07
479.98,3.596782912333332e-07
490.025,3.9634282642222226e-07
499.985,4.3267967803333316e-07
510.021,4.621111349777778e-07
519.972,4.89283537777778e-07
529.998,5.114016050333334e-07
540.019,5.234943887666665e-07
550.034,5.327594921222221e-07
559.965,5.593007040444447e-07
569.97,5.738330755888889e-07
579.97,5.806280596666667e-07
589.964,5.925080171888888e-07
600.032,5.930850600333332e-07
610.014,5.753910785111109e-07
619.991,5.553658664777777e-07
629.962,5.449642668444442e-07
640.006,5.365601576666665e-07
649.964,5.185141170666665e-07
659.996,4.891245677666669e-07
670.021,4.5628802501111096e-07
680.039,4.2706328812222207e-07
690.015,4.780649911111111e-07
700.014,4.860821776777778e-07
710.006,4.775618431111111e-07
719.99,4.5054305072222207e-07
729.968,4.058604958666667e-07
740.018,3.431357685444443e-07
749.981,2.634021133333332e-07
