Wavelength (nm),Power (W)
350.005,1.21667954393e-07
360.018,1.4162320688599996e-07
370.028,1.6311602372600009e-07
380.034,1.9823432507799992e-07
390.036,2.660364561999998e-07
400.035,3.445180495499999e-07
410.031,4.2848036485000003e-07
420.022,5.1811055683e-07
430.009,5.6642959605e-07
439.993,6.483935461900001e-07
449.972,7.508988713000006e-07
460.026,8.473557380600004e-07
469.997,9.253994457099999e-07
479.963,1.0187493359300005e-06
490.005,1.1013260828799996e-06
499.962,1.1824759274599996e-06
509.993,1.25785495301e-06
520.02,1.31503953466e-06
529.963,1.3775404419800002e-06
539.98,1.41156944326e-06
549.992,1.4422051407100001e-06
559.998,1.45640986718e-06
570.0,1.5113596031500004e-06
579.995,1.5233360602299996e-06
589.986,1.5326655755700001e-06
599.97,1.5429897933799991e-06
610.028,1.5140840076500003e-06
620.001,1.4587835205100003e-06
629.968,1.4197297281400003e-06
640.008,1.401542975230001e-06
649.963,1.3788834616e-06
659.991,1.3263491086899998e-06
670.012,1.25504451721e-06
680.026,1.1855584963600008e-06
690.032,1.2853128715299997e-06
700.032,1.3312207335e-06
710.026,1.3543169950600005e-06
720.012,1.3528527251299992e-06
729.991,1.3341682609500003e-06
739.964,1.3006991991800003e-06
750.007,1.2662218296399994e-06
