Wavelength (nm),Current (A)
350.005,3.5463593840000005e-09
360.018,5.987030638666665e-09
370.028,8.90211919455555e-09
380.034,1.4567415514444447e-08
390.036,2.581357628999999e-08
400.035,4.039112247777777e-08
410.031,5.805900190888889e-08
420.022,7.984174431222223e-08
430.009,9.766912719777781e-08
439.993,1.2408953590000006e-07
449.972,1.558730793222222e-07
460.026,1.8907589893333332e-07
469.997,2.1808501438888885e-07
479.963,2.5134871852222217e-07
490.005,2.828344299555556e-07
499.962,3.1104595103333334e-07
509.993,3.3840737025555557e-07
520.02,3.622062595000001e-07
529.963,3.8564162248888895e-07
539.98,4.0053332051111114e-07
549.992,4.159734240888889e-07
559.998,4.2700069025555536e-07
570.0,4.4950142487777783e-07
579.995,4.5643452324444435e-07
589.986,4.6621431871111104e-07
599.97,4.742824019666666e-07
610.028,4.703036885444444e-07
620.001,4.5649558542222217e-07
629.968,4.482607333e-07
640.008,4.478730630666667e-07
649.963,4.4449911406666663e-07
659.991,4.305682796555555e-07
670.012,4.07457725211111e-07
680.026,3.8391770781111113e-07
690.032,4.0807404413333345e-07
700.032,4.2250890625555534e-07
710.026,4.276248923222222e-07
720.012,4.204413840111111e-07
729.991,4.00305263411111e-07
739.964,3.6739792691111106e-07
750.007,3.192844941555555e-07
