Wavelength (nm),Current (A)
350.005,1.5382087264444447e-09
360.018,2.239781593888888e-09
370.028,3.122041223888891e-09
380.034,4.9589706484444435e-09
390.036,9.256794140888888e-09
400.035,1.5434310546666657e-08
410.031,2.333851831444444e-08
420.022,3.356842171111113e-08
430.009,4.220044673444444e-08
439.993,5.473600918222219e-08
449.972,7.080147995555559e-08
460.026,8.748946654222224e-08
469.997,1.0248351396222219e-07
479.963,1.194022138888889e-07
490.005,1.3573729776666668e-07
499.962,1.5093274196666664e-07
509.993,1.6549233509999992e-07
520.02,1.776502117777779e-07
529.963,1.8999201882222233e-07
539.98,1.9910794561111116e-07
549.992,2.0853165847777776e-07
559.998,2.1575496214444443e-07
570.0,2.299409567222222e-07
579.995,2.3685412983333328e-07
589.986,2.454267833e-07
599.97,2.53820000188889e-07
610.028,2.5595377893333343e-07
620.001,2.5201233283333333e-07
629.968,2.4974514480000005e-07
640.008,2.508155705444444e-07
649.963,2.4954640198888887e-07
659.991,2.415324809888888e-07
670.012,2.2856916800000001e-07
680.026,2.154463380333335e-07
690.032,2.278013801777778e-07
700.032,2.370523587666666e-07
710.026,2.393130935888889e-07
720.012,2.3249182538888893e-07
729.991,2.166712305222222e-07
739.964,1.9281571049999987e-07
750.007,1.5961278239999995e-07
