Wavelength (nm),Power (W)
350.005,8.65677757160001e-08
360.018,1.1106467156099997e-07
370.028,1.2854015231500002e-07
380.034,1.608476654190001e-07
390.036,2.2613070398600004e-07
400.035,3.032470556e-07
410.031,3.845479961499998e-07
420.022,4.705597435199999e-07
430.009,5.353481676400004e-07
439.993,6.145791515600004e-07
449.972,7.125388714399995e-07
460.026,8.030568551400001e-07
469.997,8.791636506300004e-07
479.963,9.696644447200002e-07
490.005,1.0526730840899999e-06
499.962,1.1327075302699996e-06
509.993,1.2033489508599994e-06
520.02,1.2595575055399997e-06
529.963,1.3181855064299997e-06
539.98,1.35314097689e-06
549.992,1.3832474666800003e-06
559.998,1.4011682174199998e-06
570.0,1.4540785372399993e-06
579.995,1.4672238892999999e-06
589.986,1.4837970587800009e-06
599.97,1.4906576250899997e-06
610.028,1.4655076960799995e-06
620.001,1.4089817290199998e-06
629.968,1.3735438471e-06
640.008,1.3529424039899994e-06
649.963,1.3302625473099998e-06
659.991,1.2838787774000004e-06
670.012,1.2139826304999998e-06
680.026,1.14280047541e-06
690.032,1.2473590510199994e-06
700.032,1.2900103900099994e-06
710.026,1.31723851833e-06
720.012,1.31261986152e-06
729.991,1.2965898969099995e-06
739.964,1.2588234664400003e-06
750.007,1.22922467141e-06
