Wavelength (nm),Current (A)
350.005,6.1840401743333356e-09
360.018,1.0826639295555548e-08
370.028,1.6158659979999997e-08
380.034,2.5719993686666663e-08
390.036,4.435735289222223e-08
400.035,6.809277290444444e-08
410.031,9.619731076444447e-08
420.022,1.2948521522222223e-07
430.009,1.5293544516666666e-07
439.993,1.8720922568888892e-07
449.972,2.3010763088888891e-07
460.026,2.736421497666667e-07
469.997,3.121327636333333e-07
479.963,3.568566362444446e-07
490.005,4.0020812935555563e-07
499.962,4.394177583999999e-07
509.993,4.760581938444442e-07
520.02,5.047146086555556e-07
529.963,5.33031926088889e-07
539.98,5.515641408777779e-07
549.992,5.687870454666667e-07
559.998,5.780829037e-07
570.0,6.055740090888887e-07
579.995,6.120810620333337e-07
589.986,6.226734627111111e-07
599.97,6.325956847444444e-07
610.028,6.275483581666667e-07
620.001,6.103805716777777e-07
629.968,5.997567139666667e-07
640.008,5.998137235222222e-07
649.963,5.968298402888887e-07
659.991,5.782089857444442e-07
670.012,5.371914820777779e-07
680.026,4.2623236652222237e-07
690.032,2.7343141073333335e-07
700.032,1.3365038506666658e-07
710.026,6.892637756999999e-08
720.012,4.3038898817777766e-08
729.991,3.1288153343333345e-08
739.964,2.3765926135555542e-08
750.007,1.7418885306666666e-08
