Wavelength (nm),Current (A)
349.973,7.77690111222222e-09
359.99,1.2795992052222223e-08
370.003,2.0065467369999997e-08
380.013,3.500537138333332e-08
390.019,5.717768120888887e-08
400.022,8.364229004999998e-08
410.021,1.1603814259999999e-07
420.016,1.5527551242222226e-07
430.007,1.8198564753333325e-07
439.994,2.2833686952222225e-07
449.977,2.763633484444444e-07
460.035,3.24727183911111e-07
470.01,3.672640612222222e-07
479.98,4.159989293333334e-07
490.025,4.5657863086666657e-07
499.985,4.963382386888886e-07
510.021,5.279765128444444e-07
519.972,5.565584028666663e-07
529.998,5.802023861333332e-07
540.019,5.935449573777776e-07
550.034,6.025678628777778e-07
559.965,6.292701916666667e-07
569.97,6.411427338666666e-07
579.97,6.452941439111111e-07
589.964,6.577532841999999e-07
600.032,6.596610879999998e-07
610.014,6.410235674444442e-07
619.991,6.165412198333333e-07
629.962,5.98259383311111e-07
640.006,5.777879762666668e-07
649.964,5.449749097777776e-07
659.996,4.991824001333334e-07
670.021,4.509858962555558e-07
680.039,4.10145258311111e-07
690.015,4.464524019888885e-07
700.014,4.441238577666666e-07
710.006,4.267465644111111e-07
719.99,3.9229500076666663e-07
729.968,3.429895175444443e-07
740.018,2.800190530666667e-07
749.981,2.0626917225555558e-07
