Wavelength (nm),Current (A)
349.973,8.643622997222223e-09
359.99,1.428636961555556e-08
370.003,2.2212220056666674e-08
380.013,3.808195525888889e-08
390.019,6.145769736555556e-08
400.022,8.903072233111116e-08
410.021,1.2109692435555556e-07
420.016,1.5737007606666665e-07
430.007,1.795140747333332e-07
439.994,2.2145046797777776e-07
449.977,2.657217208222222e-07
460.035,3.106130112333334e-07
470.01,3.518521167999998e-07
479.98,3.9886904715555554e-07
490.025,4.384519680222222e-07
499.985,4.776488780111112e-07
510.021,5.092976723999999e-07
519.972,5.385190745888889e-07
529.998,5.629443777555555e-07
540.019,5.754620012222223e-07
550.034,5.843159277555555e-07
559.965,6.108009168333333e-07
569.97,6.241514947777778e-07
579.97,6.329197020222222e-07
589.964,6.494853872222219e-07
600.032,6.542621416444446e-07
610.014,6.376213322333336e-07
619.991,6.146527899666667e-07
629.962,5.98167342066667e-07
640.006,5.781744453888889e-07
649.964,5.402003293222223e-07
659.996,4.825968805666665e-07
670.021,4.160629205555552e-07
680.039,3.4924200612222203e-07
690.015,3.207434608888889e-07
700.014,2.7330061725555546e-07
710.006,2.1460650362222226e-07
719.99,1.5124979676666673e-07
729.968,9.373883924111112e-08
740.018,5.089068215333334e-08
749.981,2.469053961777776e-08
