Wavelength (nm),Current (A)
349.973,6.280086966222221e-09
359.99,1.0285111113888887e-08
370.003,1.6122821792222217e-08
380.013,2.8054701067777783e-08
390.019,4.565849798666666e-08
400.022,6.647218161888892e-08
410.021,9.20528224511111e-08
420.016,1.2307697897777776e-07
430.007,1.4482315685555554e-07
439.994,1.8166093543333325e-07
449.977,2.1999770462222216e-07
460.035,2.5879834735555537e-07
470.01,2.9466274921111114e-07
479.98,3.3544755856666683e-07
490.025,3.7041019247777767e-07
499.985,4.0525083434444453e-07
510.021,4.3359062299999983e-07
519.972,4.593117623555554e-07
529.998,4.817707872333332e-07
540.019,4.949695364333334e-07
550.034,5.053609757555554e-07
559.965,5.317217996111111e-07
569.97,5.477946519666667e-07
579.97,5.568884960666667e-07
589.964,5.703721231666669e-07
600.032,5.706407451444445e-07
610.014,5.525415648444445e-07
619.991,5.308711247333334e-07
629.962,5.177160125111113e-07
640.006,5.089281441888891e-07
649.964,4.948505634444446e-07
659.996,4.695448260444441e-07
670.021,4.4247052557777776e-07
680.039,4.170293783555555e-07
690.015,4.406026866444446e-07
700.014,4.4477805504444443e-07
710.006,4.3248017942222224e-07
719.99,4.0194483724444427e-07
729.968,3.564769747666664e-07
740.018,2.9607819820000006e-07
749.981,2.2298841077777767e-07
